engagement_matrix,cost_of_advertising,return_on_investment,conversion_rate,ocassional_effect,platform contribution percentage
1,45067,4.614578264648245,36.9678066962723,2,44891732.675844036
3,21919,1.5233172979569303,9.265697528381672,1,21833055.601001572
1,41599,1.4483849467918217,87.40540951840676,1,41441935.83099493
2,23531,4.346436961895933,93.48410788950368,1,23447294.447593994
2,16221,4.829558740399256,52.825588546710605,1,16162531.401490923
3,27060,1.1770112007362905,39.664306716120656,2,26956787.44212771
3,12308,3.7736720727597057,69.46611334356709,2,12267113.188703816
2,45532,1.3234869900134165,81.06204299982522,1,45358655.25760868
1,24006,1.9599019887717906,41.99342834137383,1,23914833.130092677
2,28035,3.43925775682629,30.38327193201536,2,27927151.430701587
2,48008,1.929215067588654,56.43885577098978,2,47822668.68353588
1,22646,1.4852331357418023,30.72434964179887,1,22559084.515271828
2,21228,1.6053811085151368,9.011997775937319,1,21144702.899321698
3,48228,4.184229561284086,44.15433826549341,2,48040955.38366952
3,13973,3.352541387356912,55.760929845976314,2,13924027.923364954
3,12583,3.3672322905042726,99.02184026096974,1,12543614.924223863
3,45278,4.43626111803777,39.73274087681611,2,45102345.98803303
2,49821,2.490204053943385,5.933078076254215,2,49623439.03433464
1,49993,2.5754141327578792,75.23685152216984,1,49801289.48898948
3,40300,1.600363219809887,27.480129135252312,2,40142664.0601321
3,16475,4.717517404985767,39.57738475069919,1,16414278.015737718
3,43998,2.670296759424265,56.52681335706183,2,43828915.81991443
2,32877,4.624379130033397,56.84971427547927,2,32752584.14071445
3,43169,3.2448242454361473,76.40111120822598,2,43005293.93827273
1,46419,2.1947923624396104,89.6899555880453,2,46243282.31856592
3,47019,4.750093526855024,92.74162871712991,2,46841723.6750302
1,48235,3.1537861349506433,5.357278904774372,2,48043709.72008802
1,15789,3.4842404707077343,53.068253021418066,2,15732307.776563335
1,44896,4.090139656849448,17.61079167925097,2,44719412.79732332
1,45755,3.9248086896490713,58.71424874290298,2,45579065.65000395
1,49141,2.6971247163149425,19.0433293373589,1,48947093.95914686
2,37313,2.8983424635541666,44.262770470050874,1,37169056.06156727
3,13319,3.1245030290245337,84.58505683897627,1,13275195.69107767
1,47505,3.1345068353778953,54.190188935073486,1,47321209.50478211
2,24148,3.208921508665795,7.394535007158624,2,24053370.61329684
2,32426,4.956449841943297,92.47404951493493,2,32306993.743430946
1,45460,1.6475585851333432,66.46335994038792,2,45285724.51861011
1,16540,2.8623047083904796,52.980425039504944,1,16479913.142116042
1,13025,3.611651355448122,6.871566730390672,2,12974760.671349246
1,11483,3.6662618446078534,23.983241259048352,2,11440646.938165704
3,41919,2.2268101835520815,86.10421432256622,1,41760830.90675612
3,26252,2.40444958765951,70.58590393790618,1,26154970.168840185
2,38022,3.9472135330266265,95.82828868154085,1,37880512.96662744
3,11853,1.795561099556969,6.284295353478296,1,11807056.85247829
2,42967,1.6168062974264967,46.91073333944259,2,42800839.258152604
3,46502,1.8463514536951933,47.717965481697064,1,46321610.82223716
3,29623,3.551610814556816,98.74515232035401,1,29515451.224637926
3,22450,4.782528175496637,3.5745661844649383,1,22361786.18528126
1,44884,1.3178078738582655,48.348573105429516,1,44709873.17233414
1,10662,4.138168508385625,15.428670166353028,2,10622136.828922726
2,12422,1.94587622554456,12.277781495424739,1,12374297.742058864
2,23604,2.183359585173025,72.75765680291228,2,23517949.602426365
3,13890,1.0863753690422557,71.10377105705447,2,13842599.605903681
1,34623,4.3958959391666745,35.84803994634229,1,34489067.27046672
3,24240,4.130240783158702,34.620027241717885,2,24147946.93402598
1,18528,4.830224435347889,90.049299632444,2,18464224.85913984
2,25958,3.0982619008745567,81.53885158668241,2,25863530.659205783
3,43236,1.9663861777851617,55.78335095410407,2,43069797.965298526
1,48223,3.231294073203504,5.654806372709139,2,48031797.548866786
1,40853,1.46690899251022,85.15524386477321,2,40698998.2225555
2,39454,2.8486033917070612,38.613882897817874,2,39301221.7067307
3,42724,4.9822127716346,83.54902885300622,1,42562713.59054562
3,19930,2.4025952437571023,28.710252102328212,2,19854371.36259192
3,43386,1.4306130252258118,11.22685276655276,1,43214371.664969936
3,11998,2.185628448461213,1.5107382758857073,1,11951050.205525888
1,34774,4.822831181036923,71.3495817081956,2,34643369.92622435
2,20148,2.6587168188868877,8.684330874038496,1,20069127.06627386
3,34049,4.2259781133317915,23.266405448075073,1,33916287.01769954
3,15467,1.4933438438868745,18.089081893822215,1,15407742.042889088
1,29730,3.2094720369195717,84.68233071984524,2,29620669.46443678
2,26783,1.2860942972547211,67.28063366765912,1,26683268.255625412
2,38690,4.240236409415539,32.72096949448765,2,38539869.327682674
2,38218,1.984143814781131,74.84036309095823,2,38073675.975005016
2,16557,2.954771673199366,24.82505372532193,1,16494143.625690049
3,33849,4.805549819903981,18.81733528380784,2,33717018.45500497
3,49281,1.9912223447890605,27.18676489127025,1,49087460.53539395
2,44528,3.860737617577435,98.7030197846733,2,44361066.19786876
2,17310,3.4057479665826826,82.50828569436872,1,17249958.575805094
2,24038,2.875818973757925,66.10208151477522,1,23949337.064618066
2,47142,2.393130993374873,82.06213613996961,2,46962755.320643134
3,15377,4.981652014520753,79.5639136902548,1,15324703.006130913
3,10332,2.3536039655041736,9.612125066119413,1,10292546.181022128
3,48125,3.4820948323354273,27.578931936721133,1,47936317.56552187
3,33504,3.2219581945917826,82.26555015809076,1,33379236.409581106
3,29693,2.4473166364450143,7.989747923430315,1,29575952.12595508
2,13001,2.942740808702854,28.256286218351786,1,12952709.184926966
2,33338,1.0834963174599674,64.15165372445998,1,33211709.019893717
1,11435,1.593918757702426,12.448366286313117,1,11391115.046067132
2,14064,2.4694713941416855,31.61182468527806,1,14011731.213749766
1,19486,4.370166488692517,59.729416804830045,2,19415301.06332401
2,24946,2.832678934815318,14.168596442081743,2,24848807.107905734
2,17135,4.402654486472645,49.72251735557445,1,17072509.596818797
1,36715,1.6603718914440524,60.69691740491166,1,36574828.54008638
3,22653,2.882759837213882,33.131518759530366,2,22566983.91065479
2,32066,1.2451390020925923,96.30797033886549,1,31948033.66510416
3,28258,3.9140956885641223,15.603896449842814,1,28147644.222084496
3,19917,3.6938344736582645,11.676838071840656,2,19839887.882288758
1,43582,4.2141995290878125,17.38678991007015,2,43410662.524929784
1,31892,4.006919859445911,2.7521439978725137,1,31765631.113981515
1,38301,2.1974196458603372,44.52672909488771,1,38152937.33746345
2,11060,1.4564646633210656,81.09285685852741,1,11024563.626092084
2,28076,3.1900246456875956,1.920888797432622,1,27964807.79208368
3,19955,4.203058537829964,93.87007429002894,2,19886021.405038923
1,36957,2.093254981073654,31.061174600855757,1,36812953.24060763
1,28193,3.279069455597184,40.18894870348582,2,28085377.173899576
3,24370,2.3142182714790227,73.10399820704848,1,24280738.248195995
1,34873,3.987145214719326,4.464721707719249,1,34734875.80104868
2,44309,3.415766173181565,39.94691875526542,1,44136707.74147804
1,15886,3.1332111661943083,18.700811099417873,2,15825437.398561547
1,10219,1.5528586972532135,74.72248566415325,2,10186502.120197058
1,35517,3.9712086089838534,18.94370130487025,1,35377745.62724966
1,46458,4.7890336972693,10.194035736529804,1,46274212.9779543
3,46150,3.4447001281001137,7.55866368353265,2,45967511.67738501
1,31385,4.273268108098641,96.41999509533665,2,31270361.524363585
3,27399,4.580986860040243,90.0480184777723,2,27299912.330139585
1,33493,3.974685287435246,4.715528706113598,2,33360720.26195798
2,10084,3.1003634384728462,96.01209557661741,1,10054173.256804664
3,46973,2.3974441758079412,54.33513650440858,1,46791460.181393296
1,29643,1.7759702798953598,22.693744611451546,1,29527331.25059753
1,47394,3.1881742462803686,95.33441954166766,1,47214774.904606186
1,10042,1.6626432166595992,65.37067353448073,1,10008988.210971614
3,24125,1.4852292971482184,94.04713017858305,2,24039005.79282649
2,18061,4.878521953524991,12.259981909914668,2,17991422.20604495
3,22282,1.8326632896620052,8.355721499051153,1,22194552.818377562
2,13447,4.275081396289487,47.59731856700054,2,13399333.492438218
3,14553,4.039815401944235,9.087806776798335,1,14496828.956679933
3,24651,2.443064513062751,56.207586164636936,1,24558941.35700316
3,29345,4.701989436717653,30.318011029618788,2,29232171.059729736
2,30930,1.4578628414830672,58.49411432240517,1,30812823.933601633
2,31270,4.915177736489458,32.0650470591292,2,31149571.477811657
3,32322,4.784030683830467,68.2953350976232,2,32201071.45749866
3,15696,1.1478800181905409,62.50150010753942,1,15640222.374413118
3,11155,4.947839092447792,6.19784064771244,2,11112551.00314679
1,14150,3.54068874876763,76.81985083418036,1,14101945.274620758
2,18238,3.516641700459885,51.651443939361386,1,18171175.307814997
2,27848,3.956213679285857,33.718264164999404,1,27740999.134194806
2,26335,4.6045684018310755,30.197178360698544,1,26233783.31172831
2,40041,4.4725665092918305,80.20725123200152,1,39889943.15876941
1,15653,4.016323393372719,96.60871913417175,2,15601274.993954554
1,27711,4.9347985293035315,61.76880736155561,2,27607678.40454497
3,18524,4.516559791528111,60.74024092574847,2,18457473.176865473
3,29790,2.938852734099815,45.392000304597715,1,29676368.250885893
1,23128,3.169766463382725,71.7620245936137,1,23043479.272099603
3,35844,1.5197017460223559,22.053149207925138,2,35703934.87614778
3,21216,1.9911400847912266,51.33703405387916,1,21137135.55161641
2,38184,2.9916058062388413,27.24570095599726,2,38035183.47885041
1,37816,1.546402040957548,7.883286178749203,1,37666128.360883206
1,43937,3.5055817511282275,14.681279013703659,1,43763578.85352901
3,34219,3.9563551088063167,10.015644090190312,2,34084547.89057316
3,25617,1.7258743087668864,65.49787334700545,2,25522214.150994837
2,14251,4.705097255812543,12.079276828944725,2,14196621.59032615
3,29187,4.041684012577198,5.759556841961295,2,29072261.37460583
3,48648,2.6107603807955564,5.194962410825403,2,48455174.89509059
3,20509,2.5089656664574025,45.59638739348343,2,20432757.804275986
3,38089,1.0522325712748395,28.588848781985174,2,37940547.67511246
2,23925,3.0167690825593816,19.62051246770995,2,23832460.231227502
2,25299,3.3149951330365512,93.22111279764114,2,25208363.06064706
2,17258,2.57828843835158,18.199444107296312,2,17191929.121907715
3,34639,4.378613073485374,69.59520354368983,2,34508880.74005392
1,26815,2.51553519450283,61.385913724727715,2,26714909.610947758
3,26871,2.4131645500401726,89.59824006255074,1,26773396.53539776
2,36612,1.1681280586807636,3.8380655315295957,2,36466893.66320078
3,41033,4.889686453507215,47.22761990349669,1,40874833.4212293
3,24427,2.2035715280812718,96.74372789034821,2,24340160.837087687
3,22167,1.7966076485189522,58.356244067362816,1,22085008.183401044
2,24540,1.8123018093105578,37.36928543054459,1,24446317.527778264
3,49224,2.821588378307702,47.293110359050836,1,49032807.117525086
1,27420,3.7486908663632366,97.04242952333523,2,27321215.57276496
2,41974,4.08005586133539,45.64216742588189,1,41811703.624004565
1,22282,1.9706685712202279,73.37227290137156,1,22200868.414204396
3,45527,1.1670440151697559,39.1701216900366,2,45349868.727890976
2,33364,1.8847275712417204,36.95645930134012,1,33234989.660514396
3,12817,1.5150334008249744,14.736359512940902,1,12768009.5902934
1,22055,4.417131809120157,62.16216541390085,2,21974274.443676576
2,45097,4.693739991804593,60.093893140970586,2,44924037.575513035
1,35339,4.043711294084735,13.484510556280334,2,35200222.13352386
1,27880,3.0007539478184797,95.72775507237304,1,27778845.873520453
2,42426,2.4449428644454407,37.583302296873626,1,42260877.17280206
2,41535,2.5437744293497166,86.66358363717363,2,41378663.049039535
3,10775,4.201973427176628,63.410329527119835,1,10739394.289498245
2,47790,2.763615354816626,98.4948251827427,2,47609854.7525144
2,34846,1.9049598186604877,71.4146523767995,2,34714811.1100141
3,39365,4.832866934809614,65.74237118026089,1,39215349.50981955
2,47668,3.2381453716244604,67.53088939315299,1,47485007.04783763
3,39577,3.100906702977427,80.28715520354697,1,39427730.83339174
1,30643,1.6540551157213161,87.61808583924243,1,30529807.835748967
1,49143,1.277423236279517,51.55810175807589,1,48952152.875196524
3,36377,4.3242386517829825,80.68400030694244,1,36240729.551055424
1,30867,4.927499671883297,44.175723197917065,1,30748993.147277135
1,31439,2.472739231680684,6.751089970950865,1,31314643.565097213
3,42060,2.0619090110064597,56.336856983785,1,41898268.733869806
2,35118,4.4732314909855075,16.333068619810597,1,34980247.82695581
2,34286,3.4354212261271866,98.06699950533907,2,34159915.304709926
2,49899,1.3925534417731122,59.98232754651487,1,49706088.26470209
1,26473,3.4854094442686887,68.11635777335516,2,26375076.73900509
3,24797,1.9898617274520283,82.64176691483023,2,24707242.858716052
3,46642,1.993314886714595,90.93937092091977,1,46465392.06802737
3,14711,2.809329770325044,10.67555029004894,1,14654195.767899146
3,26696,3.9139865032471133,34.55910649324505,1,26593787.728894748
2,46794,1.6871600707123764,16.604047256941968,1,46609208.735534884
3,24655,4.633521614908116,50.93120096026734,1,24562682.477905966
1,41986,3.5440057654694677,56.72094223099132,2,41824892.81497261
1,33198,4.439331374560778,99.42273089407041,2,33076431.3861681
3,11432,2.475143950458509,7.876838640561156,1,11387988.452577615
3,40966,2.4444921004716442,92.41462463623047,1,40812302.246436685
2,20383,1.2786297984007673,55.32892374928797,1,20307672.114248723
2,46964,4.733869591447567,25.712022203248313,1,46779835.60526722
3,38485,1.8156538800378308,47.16411187528516,1,38336619.44619194
3,46868,4.380808210567667,42.16511072881953,2,46686222.01614025
1,21005,2.2653916670356216,92.96840453145889,1,20930974.34136986
1,21965,2.5735321610933366,65.03267290208552,2,21884681.82647115
2,22001,4.169905938043391,33.8208602553486,2,21917726.17379748
2,47853,1.053817545221075,79.16290396695378,1,47670146.28667758
3,15903,1.4307368534980767,53.04119847259959,2,15845786.115638215
2,17796,4.640287777657446,87.75795646067122,1,17734700.033057164
3,41654,1.9485310243200447,85.53987161687674,1,41496798.29619485
2,36120,3.264748761087015,76.61785407902066,2,35984412.202746846
1,32436,3.5307572668300042,81.0503449060326,1,32315223.03293529
2,49362,3.323745096676868,30.253581623078905,1,49168514.44502488
1,20773,4.767055090144352,8.19000349360367,1,20691749.71751108
2,19929,1.5544115359965236,79.52633746355517,2,19858244.707246035
1,14257,1.761957620654648,52.473616960146366,2,14206152.4161867
2,31479,4.991266265794461,97.78285597758982,2,31364317.150212314
1,48820,1.184308613047742,13.362130342891454,2,48626914.17315398
3,33721,3.2407574466082805,9.184672369122259,1,33588062.765704975
3,47813,4.2616905182438884,99.51832558622532,1,47632860.852326
1,40382,4.847559120585328,68.57758247861028,2,40228663.94093353
2,13869,2.957534536081025,82.40148937005392,1,13822653.628426695
2,19192,1.5246419017156523,90.5639950934533,2,19125292.602956567
1,43691,3.983204929329927,20.11833208492357,1,43519168.6498493
2,41530,2.5482090050199653,54.02450786799103,1,41370118.71795745
1,13069,1.8194840316367387,91.83488276327759,1,13026547.021200439
1,13971,1.3816617085579739,13.617811297265934,2,13917361.397151839
3,30917,2.5414896831915432,76.69988649100166,2,30802240.382307913
3,45845,2.0917493422911817,69.43885587762348,1,45669442.81300226
2,32642,1.845697212846786,69.52049764851238,2,32519429.990402523
1,19303,1.0224734401000015,34.09425211546886,2,19230034.346758757
3,25814,3.4957006753137576,23.400740102339523,2,25714446.515098024
3,19489,1.1232566417819672,48.8960981501917,2,19416987.63317845
2,25304,3.0449265062840003,92.33814910281463,1,25212918.655356098
1,12752,2.9969284115925356,96.87226436572094,2,12711772.82713008
1,37242,2.293448611685597,57.79164407219822,2,37099813.31272674
1,23348,3.7620284273258644,91.18730348355302,2,23264919.79404391
2,46934,3.544978201193164,44.399209756993486,2,46751970.76814186
3,45621,1.5539540756632402,94.28354152448291,2,45449054.36818229
1,26320,1.3199684992974925,61.054141047261325,2,26221701.010009635
2,12178,2.433767063106702,79.8338925349989,2,12138393.778971704
1,26676,4.815959009526467,44.789509448612,2,26575105.0256161
3,19265,1.7406211740535125,30.235662500257344,1,19191796.84700265
2,36741,3.3967061706331636,97.83249737585713,2,36605066.82153977
3,29724,4.9674421106230735,98.61559115558904,2,29616519.32658994
1,40559,1.0202330286907433,76.6637808396065,2,40405267.008377686
1,13984,1.7053313443899007,43.33502526324539,1,13933022.195601095
2,46474,3.047125722060008,92.37587875542376,1,46298242.71421941
3,14262,4.462292748949164,63.35624793786532,1,14212474.72285115
3,47237,2.4087183202017464,27.375041628261418,2,47052010.63754445
2,24726,2.129766922950915,8.129478156788352,2,24628991.817515664
3,31776,1.6482759526550974,97.18042488142373,2,31659736.318361986
3,22110,3.658124197581412,18.13592868877429,2,22024757.149014562
2,38191,4.282246820592389,33.17808786188598,2,38042916.500872865
3,34176,4.792802794130976,15.885517159630181,1,34042114.6160792
1,22610,1.499838457752178,94.47578351087247,2,22529906.557350595
2,14439,4.044502039243138,3.039417215172124,2,14382879.726986619
2,16552,3.889848181891535,21.830260662371447,2,16489286.706329884
1,37916,3.994770037908678,90.00194085209085,2,37774559.51419014
1,48772,4.983405950133093,35.772105574067496,2,48581841.05333093
3,34172,4.462120103847658,48.490307950201846,2,34041649.10640852
2,32219,3.1602428822840127,32.053150619118284,2,32094546.14663661
2,31657,4.657977201774733,56.829802650671475,2,31537466.517301295
1,26205,4.200470822133054,13.525397902512418,1,26102481.600997128
3,32596,1.2778931095878194,70.16921059841532,2,32473707.04716409
2,42960,1.2973660099983575,46.51360601584874,2,42793786.01818288
1,40890,4.878140281929852,37.86305153265707,2,40731564.46338992
1,21140,3.6779779477681864,94.06547801818321,1,21065727.68493503
1,47472,2.087351149340439,78.73096483523692,2,47290960.45213293
1,45905,1.1224731208406582,92.70813712512013,1,45731199.73521823
3,28643,2.2054471967186893,89.31797427956046,1,28538253.50556353
1,36629,2.4039829326087614,2.9455079584121178,1,36483494.06857708
3,10231,2.6756432402126893,18.172540358746065,2,10193149.087657103
1,13477,1.6355764991923665,19.081310128494167,2,13425916.755957745
1,12413,3.299474287212881,62.86617221881804,2,12370767.548879221
1,39864,2.84037574555722,27.137062473579952,2,39708330.955094285
1,34946,3.638103422068994,93.29438254092088,1,34816421.391698964
2,39523,3.6323647379748274,87.38386608149138,1,39374623.594024085
1,10544,4.670715304788553,78.84454624661211,1,10510718.647614283
2,18326,2.12361907650585,79.5703082373216,2,18261735.101303678
1,32604,1.5567732209344962,19.282957615373498,1,32476117.67628026
1,36652,2.199454037775345,70.44327811594574,2,36513426.256836504
1,43820,1.520794325511337,26.29888167410685,2,43648251.591429725
3,31815,1.719279261105187,38.13891125183389,2,31692685.397429127
2,44871,3.8589862435986597,93.50172446595502,2,44702173.84065826
3,30866,4.439664041772767,81.60056519367983,2,30752181.212844796
1,41492,3.1833954022862314,20.661927808412052,1,41328915.034183145
2,13356,1.4743429399425323,90.09014117635107,2,13312582.678699829
2,30264,1.7647264121086734,87.62655465844142,1,30152441.069899417
2,49553,1.2944503535718215,68.07824690087267,1,49362269.10323605
3,48532,3.7041849263694733,68.19406537457945,2,48346080.950577885
3,49243,3.6868761757258706,93.51817592656568,2,49056767.1114955
3,47405,2.7536427057385713,30.134447486292228,1,47219358.418300375
1,40001,1.9136125844710778,36.82575647392034,1,39845330.345283374
2,23302,2.713761927010534,74.4882200721306,2,23217399.611057725
2,12188,1.1550763642761823,11.300457442315754,2,12141334.205671586
1,32054,1.3949365203929487,9.79396735179397,2,31927648.738482833
1,33563,1.8881886941018369,13.274189888391994,2,33431024.883519072
1,28843,4.615735137683836,58.23740533085898,2,28734755.786100987
1,37987,2.01206522404417,23.57315819983682,2,37838374.884299114
2,12387,1.1728272034482154,40.98256286499285,2,12342508.723822948
2,19127,3.8494360572207094,91.60560495914991,2,19060958.987183355
1,30247,3.456880945690427,10.658294707670619,2,30128231.223993707
2,25751,4.206621895068395,93.10367134076571,1,25658358.227980435
3,37760,2.2790874843631315,87.19720107629084,2,37618884.001480594
3,17339,2.6021595709874115,92.716669451502,1,17279860.94768938
1,26910,3.9516276690210703,86.38021899303426,2,26812215.73349628
3,38357,3.07752744109053,10.526963017383245,2,38205932.77486908
2,26997,1.6605848278567508,15.75718701533387,1,26891308.594729155
2,36633,3.5177901079994935,64.50490846779265,1,36493880.80356082
3,47027,1.8470273061530968,61.13690041191199,1,46845852.80359099
1,31976,4.180863857047827,44.05572045892618,2,31853749.084347308
1,23095,1.9625414600397266,23.711926254013722,2,23005950.323015206
2,15656,2.8297862325759082,82.67264391517615,2,15602817.136601752
2,27347,1.6511612052462414,21.301950979201152,2,27240762.846054602
2,48634,3.213088783592107,92.98431099546997,1,48449685.13264141
3,31902,4.39727544268135,18.240018146640192,2,31777695.647622213
2,19366,4.331041595663448,15.536865828609303,1,19291157.721990295
3,48787,4.074556166322282,12.328164394112378,2,48594522.508741036
1,39868,4.950237523733906,35.76517619963871,1,39713151.04849805
2,34679,3.5584713869074904,46.61045642209868,1,34545912.64692251
2,48781,1.2728170459495667,74.99636922615653,1,48594046.10313859
3,12379,4.07005408479433,17.564244545812763,2,12332677.531485604
2,36744,1.333638800926853,22.301727603296523,2,36600233.54580445
1,28701,1.4799373991021851,55.47872503449023,1,28592339.26436533
3,48399,4.7404471462521585,5.992975967916766,1,48207226.555725805
3,36862,2.695856135740163,81.48094084051588,2,36723958.5553817
2,33540,2.1602192006299616,81.40819207727019,2,33415067.64770381
2,23857,3.0784813085319405,9.605067111028253,1,23763437.709281214
2,15908,4.8056463830757,46.333057441396086,2,15850432.03977394
3,22998,1.1641277866808664,39.76447518163102,1,22910742.78413043
1,33446,3.6522544169504343,15.446891483451415,1,33314638.482222546
3,49491,4.791105114663588,4.625648955357945,1,49294728.40856044
2,35209,4.13992114975051,80.96774689029279,1,35077303.96443849
1,43471,3.99923478879283,66.48054702354308,1,43304686.9552249
3,26135,2.2001819499256303,50.03510877607047,2,26036657.534531094
3,45363,4.828686084908689,83.16851794006324,2,45191400.58098504
1,41219,3.0535307570087,43.03418653472623,1,41059227.377651885
2,10577,4.641555837492519,27.315860919093105,2,10538832.988350784
2,18227,1.386865643797416,23.921504238085237,2,18157470.4429575
3,11454,2.3759703794078226,51.55223427903769,1,11414255.099577226
2,35920,2.858124440843874,15.480507804927319,1,35778744.6069578
3,47661,2.6438390843882886,47.98925535665469,1,47476105.62461664
3,20858,2.751540469230772,64.92144821411614,1,20782024.845082413
1,28760,2.3774192986699205,25.795247768713914,2,28648552.589285698
2,31282,1.7879252421101084,89.30795617752105,1,31166540.225899227
1,21542,1.2320121804232849,74.29061754291308,2,21464125.223337743
1,11391,3.945262978035177,21.517902911111413,2,11348804.674478257
1,18867,3.0508603411837294,67.12806608318131,1,18799044.418452673
2,22265,3.5266889686573366,34.78803875502263,2,22180683.273441426
3,13385,4.739048270610805,11.969179021478478,2,13334180.994177327
1,42230,1.804085614658363,50.15977836553325,2,42067034.50896646
3,48298,3.4319696836899247,43.41513710137411,2,48110503.66976901
3,22509,1.3513769935138522,73.42849248219828,2,22427390.528257377
1,46577,3.946372598567613,81.08594123691213,1,46399716.62256151
1,41918,4.422395725944515,94.64483238078687,2,41761071.39468245
1,27712,3.838013689566238,71.66848214104576,2,27609521.789993748
3,42049,2.7762426312715305,24.331287573915315,1,41884205.04029946
1,46609,4.169947962874634,43.772443722587106,1,46427886.33760743
2,31895,3.5532158611944356,26.384623575697407,1,31771025.380419526
3,36300,3.5359375897635217,84.92499444656912,1,36164359.17133132
1,37223,4.435339480733745,96.91603720858254,2,37085080.19785336
1,22589,3.407490385674872,97.22550579557448,1,22509212.524329696
3,16511,2.2102939890193976,42.95202238876297,2,16450446.540457448
2,45226,2.259701086552031,3.225563315067761,2,45046518.317472756
1,42148,1.4037010086856156,82.59075547591537,2,41988553.55667872
1,39325,2.2506630261770577,63.72879096676651,2,39175069.465290084
3,27951,2.743943120807013,24.720441630779188,2,27842932.75676878
2,15468,3.968548099585525,66.38935048170968,2,15414088.846301116
1,48683,1.5615416261891824,9.82603153381612,2,48490157.60356479
1,48470,2.039450639649018,28.015956162912843,1,48279589.724199444
1,27944,3.4622274809104323,74.28744602050534,1,27840505.83417457
1,47120,3.025720107980438,82.19716350052009,2,46940837.05996408
1,43389,1.19249910367722,93.62522990731671,1,43225364.54787421
2,44505,3.102773210879664,74.89900743727718,2,44335679.26126114
2,45958,2.507103415138994,30.906648472405546,1,45778089.588291205
1,41012,4.570717571910594,73.40712011259536,1,40856289.90529561
2,35424,1.6025070266533437,49.85931237308692,2,35288304.25715078
3,17880,3.464827593696132,85.22370580727717,1,17818059.79816791
1,29187,3.9345336274047162,74.95773119887849,1,29078662.262491453
2,19015,4.931544989729696,13.62696757727992,2,18941749.79760639
2,35815,1.97549655767919,90.57502754775581,2,35681860.31730728
1,36050,4.9825098033895685,82.40206764747283,2,35915391.93303919
3,22324,3.508869061013704,19.71461628935755,2,22238039.61460687
3,45905,1.9701445797790083,88.85538191504483,2,45731429.65698688
1,41875,4.284396001245358,89.48670054448229,2,41717709.64153461
2,45328,1.8142094206518968,11.441657945043321,2,45148874.01301919
1,25838,4.397923980112222,81.83884192404125,2,25744107.614309818
1,46456,1.722628459133504,68.86506938742936,2,46277990.448638424
1,47565,4.167953177505467,95.5956559141047,1,47385244.39950448
3,10042,2.8021807610506,90.6073821537542,2,10012165.021714313
3,30813,3.795028738456198,20.49864208433861,2,30693199.217944432
2,18990,4.269838751383166,24.94016349931269,2,18917895.09538761
2,28181,2.8416790040864366,83.43174536924286,1,28077493.592807457
2,26057,1.7955046920415794,49.728236410888,2,25958784.239251055
3,32851,3.171843075106922,41.431216171583415,2,32725059.46121692
3,28785,1.2687523304344377,57.28505318730386,1,28676360.443121687
2,38581,3.482092476858622,4.445997468163196,1,38428078.27176881
1,13007,1.7676278620039052,44.33117802299064,2,12960338.90942436
1,23699,3.5125295708529083,99.0412741741562,2,23615268.756261628
1,20898,1.125182312144413,84.85305194716061,2,20823743.578895297
2,19003,3.307784740579337,18.39526680133391,1,18929762.53869641
3,29737,1.0297139059580687,21.1021100402457,2,29621204.0738118
2,40366,1.5741709110066533,31.01429061377712,1,40208347.07127981
1,27694,2.372410274192097,86.26064781789083,1,27592561.478117432
3,35290,3.9727447964857463,58.443431044236284,2,35156108.799927965
1,31953,1.4156979491917459,54.7397587852522,1,31831249.01661192
3,38454,2.332695655652787,63.548285993578034,2,38307750.07903459
2,40109,3.444041267260408,20.633482201565915,1,39951580.0735849
1,47945,1.681193422437261,17.29045941775171,2,47755871.60108669
1,38457,1.9884433150602234,22.41736555177675,2,38306376.234186135
1,25846,2.5469479778140776,64.27341858548601,2,25750078.445095662
3,17594,2.418804126823723,76.50659200153626,2,17532497.103736643
1,26057,2.5538480477111776,85.6664522119483,2,25962374.645467397
2,40481,4.635473672344222,39.66683699655288,1,40324150.29527706
2,16606,3.373717594018514,75.59313015720609,1,16548078.896302942
2,32153,1.3477776719289203,62.03248668401589,2,32031572.459765755
1,17559,2.1414000344129747,70.38649063746033,2,17496785.03106822
2,12739,4.093937203797093,60.50090277086849,2,12695432.302113581
3,28370,2.7554308439033877,20.025682002718064,1,28259487.77420998
2,37473,1.7432683425211573,82.46489704797061,2,37332387.114589326
1,48530,3.3179984460203285,34.12047537164657,2,48340427.387335144
1,34293,3.7958869972413307,36.21569609597902,2,34160647.03491924
3,49673,3.7826210642669706,48.34298316161095,1,49480241.03905451
2,19476,2.9406272432558525,24.304659322291673,2,19401714.74747385
1,48446,3.297115408823639,96.86768495368956,2,48263035.39349851
3,42122,1.1469075741190098,16.61574893855328,1,41955929.67287849
2,28970,2.766791396883773,18.279444820081103,2,28857113.627363604
3,20327,2.756795679253041,46.19491758482518,1,20251276.875196785
3,24071,2.0714736974096613,34.08743099169828,2,23979302.034679834
3,13843,2.4081777624527017,6.3789501105364215,1,13789185.958120173
2,30385,2.617072868907262,55.770215363243494,1,30269882.241009284
1,30541,2.9815470281525953,1.5292787750963677,1,30419779.528991167
1,27830,1.810987388866172,78.91359159781578,2,27727510.787520334
2,14850,2.5234767373023814,96.5993232870922,1,14801092.984304558
2,22523,4.665673053629607,52.95174333044597,2,22439615.711830016
